Headline,Paragraph,URL,Category

"Afghanistan: Taliban hang bodies as warning for city of Herat, according to reports","Di Taliban don hang di dead bodies of four alleged kidnappers for public for di western city of Herat to serve as warning. Dis display dey come one day afta one notorious Taliban official warn say dangerous punishments like executions and amputations go resume. Di men bin die inside gun battle afta dem allegedly seize one businessman and im son, one local official tok. Dem tell News agency AP say, one body bin hang from crane for di centre of di city. Wazir Ahmad Seddiqi, one local shopkeeper, tell di agency say dem bin carry four bodies come di square, dem hang one for there and move di remaining three other bodies to other squares to display dem for di city. Local media bin quote di deputy governor for Herat, Maulwai Shair Ahmad Emar, say di Taliban fighters bin track di alleged kidnappers and kill all of dem for firefight. ""We hang their dead bodies for Herat squares to serve as warning to other kidnappers,"" di official wey dey quoted tok. Di BBC never independently confirm di circumstances under which di men dey killed. However, graphic images wey dey shared on social media be like e show bloody bodies for di back of one pick-up truck wit crane as e dey lift di body up. Another video show as one man dey suspended from crane wit one sign for im chest wey read: ""Abductors go dey punished like dis."" Since di Taliban take over power for Afghanistan on 15 August, dem bin promise say dia regime no go dey as hard as di previous time when dem bin rule. But reports of human rights abuses wey dey carried out across di kontri dey plenty. Di Taliban notorious former head of religious police Mullah Nooruddin Turabi - wey dey in charge of prisons now bin tok on Thursday say extreme punishments like  executions and amputations go resume for Afghanistan as dem dey ""necessary for security"". For inside interview wit AP, im say these punishments fit no dey carried out for public, as e dey before under previous Taliban rule for di 1990s.  That time, dem dey carry out public executions wella for Kabul sports stadium or on top di ground of Eid Gah mosque during di Taliban five year rule. But e shun how pipo dey react over their past public executions: ""No-one fit tell us how our laws go take be."" Turabi - wey dey on UN sanctions list for im past actions - add say ""everyone condemn us for di punishments we dey do for stadium, but we never tok anything about their laws and punishments"". For August, Amnesty International say di Taliban fighters dey behind di killing of nine members of di persecuted Hazara minority. Amnesty Secretary-General Agnès Callamard say that time di ""cold-blooded brutality"" of di killings na ""reminder of di Taliban past record, and e be horrifying indicator of wetin di Taliban rule fit bring"".",https://www.bbc.com/pidgin/tori-58692541,WORLD

Prof Hlengiwe Mkhize burial: Pictures as South Africa lay di late deputy minister to rest,"Family valedictory service of di late Deputy Minister in The Presidency for Women, Youth and Persons with Disabilities, Prof Hlengiwe Mkhize happun for South Africa on Saturday. Di private funeral ceremony happun for Bryanston Methodist Church, Bryanston, Johannesburg. Hlengiwe Mkhize bin serve as Deputy Minister inside South Africa Presidency for Women, Youth and Persons with Disabilities. South African goment confam say Prof Mkhize die on Thursday, 16 September 2021, at di age of 69. President Cyril Ramaphosa wey deliver di eulogy for di official funeral of di late Deputy Minister Hlengiwe Mkhize, describe her as pesin wey serve di kontri wen dem call am. ""Hlengiwe Mkhize na one of a kind and we go dearly miss her"", Oga Ramaphosa tok. See some fotos as family and friend gada to say dia goodbyes to di South African political legend. Prof Hlengiwe Buhle Mkhize bin serve as former minister of Higher Education and Training of di Republic of South Africa with effect from 17 October 2017 until 26 February 2018. Prof Mkhize na one of di founding members and a trustee of the Children and Violence Trust, she don be trustee of di Malibongwe Business Trust from 2005. She don be chairperson of di Peace Commission of South African Women in Dialogue since 2004. Mkhize be treasurer general of African National Congress (ANC) Women's League (ANCWL). And she don be member of di National Executive Committee of di ANCWL since 2008.",https://www.bbc.com/pidgin/tori-58689347,WORLD

Phone changers: EU wan rule to force USB-C chargers for all phones - Read why,"Manufacturers go dey forced to create a universal charging solution for phones and small electronic devices, under one new rule wey European Commission (EC) dey propose. Di aim na to reduce waste by encouraging consumers to re-use di chargers wey dem get before wen dem buy new device. All smartphones wey dem dey sell for EU must get USB-C chargers, di proposal tok. Apple don warn say dis kain move go harm innovation. Di tech giant na di main manufacturer of smartphones using one custom charging port, as dia iPhone series dey use one Apple-made ""Lightning"" connector. ""We remain concern about strict regulation wey want just one type of connector stifles innovation instead of encouraging am, wey at di end go harm consumers for Europe and around di world,"" di firm tell BBC. Dem add say di aims na to make every Apple device and usage carbon neutral by 2030. Most Android phones come with USB micro-B charging ports, or don already move to di more modern USB-C standard. New models of di iPad and MacBook dey use USB-C charging ports, just like high-end phone models from popular Android manufacturers like Samsung and Huawei. Di changes go apply to di charging port for di device body, whereas di end of di cable connecting to one plug fit be USB-C or USB-A. Around half of chargers wey dem dey sell with mobile phones  for di European Union for 2018 get  USB micro-B connector, while 29% get USB C connector and 21% Lightning connector,  Commission impact assessment study of 2019 find out. Di propose rules go apply to: Oda products including earbuds, smart-watches and fitness trackers no dey consider for technical reasons wey dey link to size and use conditions. Di proposal also standardises fast charging speeds - meaning devices capable of fast charging go dey charged for di same speeds. EU politicians don bin dey campaign for one common standard for over 10 years. Di Commission research estimate say disposed of and unused charging cables generate more than 11,000 tonnes of waste each year. For di European Union, around 420 million mobile phones and oda portable electronic devices na im dem sell for di last year.  Di average pesin own around three mobile phone chargers, and dey use two regularly. For 2009, more than 30 different chargers na im dey, whereas now most models stick to three - di USB-C, Lightning and USB micro-B. ""To get one common charging standard go be victory for common sense for di eyes of consumers,"" Ben Wood, one analyst for CCS Insight tok. ""Hopefully e go finally become non-issue if Apple keep adding USB-C to more devices."" E fit be some number of years before di proposals go come into effect. Di European Parliament and national governments go debate di legislative proposal, wey known as one Directive. MEPs and member states fit suggest amendments to di proposal. Na wen di EC agree for dis amendment,  dem go enact am. Di EC dey hope say dis go happen for 2022 - afta which member states go get two years to enact di rules into national law, and manufacturers go get 24 months to change dia charging ports. ""We give ndustry plenty of time to come up with dia own solutions, now time dey ripe for legislative action for one common charger. ""This na important win for our consumers and environment and in line with our green and digital ambitions,"" Commission Vice President Margrethe Vestager tok.",https://www.bbc.com/pidgin/tori-58670459,WORLD

Guinness World Records 2022: Zion Clark fastest man on two hands tori and im inspiring message to both pipo living with disability and odas,"Meet Zion Clark, e be di Guinness World Records holder for di fastest pesin to do 20m with im bare hands. Clark wey dem born without legs wey from United States of America na entrepreneur, motivational speaker, actor, author and athlete, but now, e don add anoda new accolade to  list - record breaker.  According to Guinness World Records, 23 years old Zion attempt di fastest 20m walking on hands on 15 February 2021 for im former high school gym for Massillon, Ohio, USA. E smash di record in a time of 4.78 seconds. ""Everybody dey excited, I dey excited, my girlfriend dey excited… na just one moment man!"" E tok. Di road to Zion success was certainly not easy, and filled with many trials and tribulations. However he continually pushes himself beyond his limits to obtain his goals, spurred on by a simple phrase; ""no excuses"".  ""I will always work with what I've got because I don't really have any other cards that are dealt to me... I've got to play them the right way so I can be successful and win the card game."" From day one, Zion experienced challenges many will never have to.  Dem born Zion with Caudal Regression Syndrome, one rare condition wey come with abnormal development of di lower (caudal) end of di spine.  ""For my case, my birth mother no take care of her body at all while she dey pregnant with me, she bin dey on a multitude of different drugs, and na im cause me to get di defects,"" Zion tok. ""E make my life harder from di beginning because I get to go through two different surgeries for my back, just so I go ft sit up straight."" Dem bin put  up Zion for adoption soon afta dem born am for 16 years, e go through foster care system, with di hope to find a permanent family.  During im journey, Zion experience bullying, mental abuse and underfeeding for di homes dem bin put am. Despite facing all dis challenges, e bin always remain hopeful. Zion later dey adopted by im mama, Kimberli Hawkins, wey bin don always dream of having a son.  Di two share ogbonge incredible bond and Zion say im adoption na di best thing to ever happen to am. Zion tok about im troubles and challenges while growing up. Wen e start school, he face bullying from some of di oda children but e decide say to always move forward. ""If I  fit talk to all those people wey bully me, beat me up and really disrespect me, you know wetin I go say? I go say thank you. Because e really make me stronger."" ""Di world na wicked place, e dey up to you to decide how to live in it."" Na for elementary school Zion dey introduced to wrestling, e later become an incredible wrestler for high school. ""I dey go two or three wrestling practises a day for seven days a week for three months straight. ""Man, by di time my senior year of high school reach I become one of di best guys in di state."" ""Di message I go give to kids with disabilities or anyone with a disability go be - e go dey hard, but if you get di heart and di determination, you fit go and get wetin be yours. Weda you dey disabled or not disabled, di message na di same."" For di future, Zion get eyes for di Olympics and winning more medals dan Michael Phelps, wey currently be di most decorated Olympian of all time.  E wan become di first American athlete to compete for both the Olympic (wrestling) and Paralympic (wheelchair racing) games for 2024.",https://www.bbc.com/pidgin/tori-58674872,WORLD

Missing Takoradi Pregnant Woman: Victim turn suspect as Ghana Police arrest 3 over ‘fake pregnancy den kidnapping’ drama,"Ghana Police Service say de alleged pregnant woman at de center of one alleged kidnapping story turn suspect. Police inside statement dem release say Josephine Panyin Mensah, possibly conspire to fake en kidnapping and pregnancy. ""Investigations suggest say be like de suspect conspire with other persons over her planned disappearance"" ACP Kwesi Ofori talk for statement inside.  Police say dema investigations show say de hospital de young lady say she attend no get medical records of her pregnancy. ""During investigation, she mention European hospital for Takoradi as hospital for en antenatal review den assessment."" ""Medical records for de facility suggest de lady de visit hospital without pregnancy somewhere October last year"" de statement add. Police officials for Ghana say one worrying issue be de increasing case of fake kidnapping cases which dem dey record for Western Region.  Dem explain say people dey create 'self kidnapping' to make money out of ransoms . Earlier, Ghanaians dey inside state of confusion over details surrounding how de woman go missing last week Thursday with nine months pregnancy, only to reappear without pregnancy this week.  De confusion come from claims from Regional minister who say medical doctors say no evidence dey show say de woman be pregnant. Meanwhile, her husband insist de wife be pregnant at de time she go missing. ",https://www.bbc.com/pidgin/tori-58661996,WORLD

Ghana President Nana Akufo-Addo to UN - 'Stop dey use Covid-19 vaccination as immigration control against Africans',"De 76th United Nations General Assembly dey go on for New York, dis week. Global leaders gather in dema numbers to discuss issues which dey affect de world. West African leaders like President Akufo-Addo of Ghana den Muhammadu Buhari of Nigeria dey in attendance. On Wednesday, Prez Akufo-Addo of Ghana address de Assembly on some key issues.  Dis be some of de concerns he raise.  Ghana Prez Nana Akufo-Addo call on world leaders to stop dey use Covid-19 as immigration control against Africans.  Addressing world leaders during de 76th UN General Assembly, he describe de move by some Europeans who fail to recognize vaccinations manufactured in India as ""retrogressive."" ""One unfortunate development be say to enter some countries for Europe with Covidshield, Oxford-AztraZeneca manufactured by Indians no be recognized"" Prez Akufo-Addo explain.  Speaking on Ghana, Prez Akufo-Addo mention say de country dey make progress in de fight against Covid-19 pandemic. He mention plans to vaccinate some 20 million Ghanaians by the end of de year as part of efforts to reduce spread of de pandemic.  Ghana Prez and ECOWAS leader, Prez Akufo-Addo reveal say Guinea coup makers promise to release President Alpha Conde who dem overthrow and detain. Speaking to de world leaders, he reveal say following en last visit to Guinea as ECOWAS leader, de military junta give am indications of plans to release de deposed leader.  Prez Nana Akufo-Addo also talk about how United Nations for support ECOWAS sanctions dem leash out on Guinea after de coup. According to him, make de UN support de moves of ECOWAS which ban Mali and Guinea from regional bloc den help apply pressure on de military junta to hand over power to civilian governance.",https://www.bbc.com/pidgin/tori-58661993,WORLD

Linda Evangelista: Supermodel revelation of how fat reduction cosmetic surgery 'deform' her spark reactions,"Hollywood stars don comot to show support to Linda Evangelista afta she reveal how cosmetic procedure 'permanently deform' her. Di popular Canadian supermodel bin share a post on Instagram wia she tok say bin get ogbonge reaction to one fat reduction procedure wey she undergo. Stars including Gwyneth Paltrow and stylist Karla Welch show dia support for di comments under Evangelista post, also designers like Jeremy Scott and Brandon Maxwell also comment. ""You are and always go be a supermodel, and now you don add super role model of courage to your ogbonge CV,"" na so Scott write for di comment. Gwyneth Paltrow bin respond to di post wit a red love heart emoji. Maxwell tok for post say: ""I don always recognise you as pesin wey dey physically beautiful, yes, but more importantly you don really shine bright from within...  For your darkest moments make you no never forget di light you don spark in so many, and continue to dey do."" Her fellow model Karen Elson say: ""Sweet Linda. I love you dearly, you dey so brave and wonderful."" Di 56-year-old reveal say she she experience one rare cosmetic side effect of di treatment five years ago wey actually increase her fat cells. ""Dis one don leave me, as di media go describe am, 'unrecognisable',"" she tell her 900,000 Instagram followers. Evangelista explain say dis na di reason she disappear from di public eye. Di Canadian model still say she don undergo ""two painful, unsuccessful, corrective surgeries"" afta di slimming procedure - wey dem dey call body contouring - wey don get opposite effect. ""To my followers wey don dey wonder why dem no dey see me working as my colleagues' careers dey boom, di reason na say I dey brutally disfigured by... [one procedure] wey do di opposite of wetin dem promise,"" Evangelista explain. She say di side effect she experience ""no be only say e destroy my livelihood, e don send me into one cycle of deep depression, serious sadness and di lowest depths of self-hatred. In di process I done become pesin wey dey keep to herself."" For her social media post, di star say she want to tell her tori publicly in order to move on wit her life, and suggest say she go sue di company wey she tok say dey responsible.  Di company wey Evangelista claim say she use neva respond to BBC request for comment. ""I dey so tired of living dis way,"" she continue. ""I go like to walk out my door wit my head held high, even as I no dey look like myself again."" Di non-surgical procedure, wey don grow in popularity in recent years, dey use cold temperatures to reduce fat deposits for certain areas of di body. Describing di ""very rare but serious side effect"",  Evangelista say e ""mean say di fat cells for di treatment site grow bigger rather dan smaller"",  She also add say she no understood how e take happun. Evangelista na Canadian model wey rise to fame in di 1990s as one of one group of supermodels wey enta limelight. She bin grace high-end catwalks around di world and di cover of leading fashion magazine Vogue. She also appear for one George Michael music video alongside Naomi Campbell, Cindy Crawford and Christy Turlington.  Di model bin keep a low profile in recent years, she no dey too post new fotos of herself on social media. For di few fotos she don post, she go partially cover her face wit scarf or hat.",https://www.bbc.com/pidgin/tori-58674866,WORLD

China ban crypto-currency: Why China declare all crypto-currency transactions illegal and ban Bitcoin,"Central Bank for China don announce say all crypto-currencies transactions dey illegal. Di kontri apex bank also ban digital tokens like Bitcoin. ""Virtual currency-related business activities don become illegal financial activities,"" di People's Bank of China tok as dem warn say e dey ""seriously endanger di safety of pipo assets"". China na one of di kontri wey get di largest crypto-currency markets for di world. Di price of Bitcoin bin fall by more than $2,000 (£1,460) before di Chinese Bank give di announcement. Dis na di latest for China national restriction on wetin dem see as volatile, speculative investment at best - and most importantly, one way to do 419. Trading crypto-currency bin don dey officially banned for China since 2019, but e still continue online through foreign exchanges. Plenty restrictions don dey dis year. For May, Chinese state intuitions bin sama warning give buyers say dem no go get any protection if dem continue to trade wit Bitcoin and other currencies online, as goment officials bin vow to increase pressure on di industry. For June, goment tell banks and payment platforms to stop dey enable transactions and dem issue bans on ""mining"" di currencies - wey be di trade of using powerful computers to make new coins. But di announcement on Friday show say China dey serious to shut down crypto-currency trading in all its forms. Di statement clear am say those wey dey involved in ""illegal financial activities"" dey commit crime and go dey prosecuted. And foreign websites wey dey provide that kain services to Chinese citizens online also dey do illegal activity, di statement tok. Di main technology of many crypto-currencies, wey include Bitcoin dey rely on many distributed computers wey dey verify and check transactions on a giant shared ledger wey dey known as blockchain. China, wit im low electricity costs and cheaper computer hardware, na one of di world main centres for mining. Di Chinese crackdown don already hit di mining industry. For September 2019, China account for 75% of di world Bitcoin energy use. By April 2021, e don fall to 46%. Nigeria For February 2021, Central Bank of Nigeria bin give order say make financial instructions close down accounts of any customer wey dey involved wit cryptocurrency. Di apex bank also draw ear before give kontri pipo say dealers and investors in any kind of crypto currency in Nigeria no dey protected by law, according to one CBN circular on 28.  Algeria  Algeria ban di use of crypto-currency afta dem pass one financial law for 2018 wey make am illegal to buy, sell, use or hold virtual currencies. Bolivia  Bolivia ban di use if Bitcoin for 2014. Di Bolivian Central Bank issue resolution wey ban am and oda currency wey no dey regulated by di kontri or economic zone. Colombia For Colombia, financial institutions no dey allowed to do Bitcoin transactions. Di Superintendencia Financiera sama warning give financial institutions for 2014 say dem no go ""protect, invest, broker, or manage virtual money operations"". Russia Although cryptocurrency no dey illegal for Russia but warnings don dey against di use. Russia bin pass dia first laws to regulate cryptos for July 2020, which for di first time design cryptocurrency as property liable to taxation. Di law wey come into force for January dis year, also ban Russian civil servants say make dem no get any crypto assets. Russian President Vladimir Putin don tok am repeatedly say crypto-currency na criminal activity. For July, di prosecutor general announce new proposed legislation wey go allow police to seize cryptos wey dey reason to dey illegally obtained. Indonesia Bank Indonesua, di kontri central bank issue new regulations wey ban di use of cryto-currencies wey include Bitcoin as means of payment from January 1, 2018. Vietnam Di State Bank of Vietnam bin declare say di issuance, supply, and use of Bitcoin and other cryptos dey illegal as means of payment and dey subject to punishment of fines wey range from 150 million VND (€5,600) to 200 million VND (€7,445). Turkey On 16 April 2021, di Central Bank of di Republic of Turkey issue regulation wey ban di use of cryptocurrencies, dis include Bitcoin, directly or indirectly, to pay for goods and services. ",https://www.bbc.com/pidgin/tori-58682335,WORLD

Willie Garson: Biography of Sex and the City actor wey die at 57,"Willie Garson, di actor wey bin dey popular for playing talent agent Stanford Blatch for Sex and the City, don die at di age of 57, im son tok. For di hit HBO series, im play di role of close friend and confidante of Sarah Jessica Parker, Carrie Bradshaw. Most recently, im bin dey work on di spin-off series And Just Like That. Also for di TV series White Collar, Garson bin dey known as conman Mozzie. For now nobody know di cause of im death. Dem Born William Garson Paszamant for New Jersey for 1964, Garson bin study theatre and receive a masters of fine arts from Yale School of Drama. E come later den take up small roles for several popular television series for d 1980s, including Cheers, Family Ties and LA Law. Im also appear for some hit programmes of di 1990s like The X-Files, Boy Meets World and Friends. Na for 1998 dem drop Sex and the City and Garson appear throughout di seasons as Stanford Blatch, role wey e play for di franchise two films. Mario Cantone, wey bin play Garson on-screen partner Anthony Marentino for di series, bin write on Instagram say: ""I dey devastated and just overwhelmed wit sadness... You be gift from di gods."" Meanwhile, Cynthia Nixon, wey bin play Miranda Hobbes for di series, say: ""All of us love am and bin dey happy to work wit am. E funny die for film and in real life… While di executive producer of Sex And The City and Just Like That, Michael Patrick King, say Garson bin dey work"" even wen im bin dey sick"", but no give details. ""Im spirit and im dedication to im work bin dey present every day,"" e tok for statement. ""Im gifts as an actor and pesin everyone go miss am."" Im film credits include Groundhog Day, There's Something About Mary, and Fever Pitch. Garson na also a strong advocate for adoption and for 2009, im adopt im son Nathen, wey also share im tribute on Instagram. ""I dey glad say you get to share all your adventures wit me and you bin accomplish so much,"" e tok. ""I dey proud of you. I go always love you, but I feel say now na time for you to go on your own.""",https://www.bbc.com/pidgin/tori-58649124,WORLD

US Travel: America lift Covid travel ban - See wetin you need to know,"America don announce plans to relax tough air travel restrictions wey dem put 18 months ago to try to control di spread of Covid-19 From November, dem go begin allow foreign travellers to fly enta US if dem dey fully vaccinated, and do testing and contact tracing.  Dis dey happun afta di US bin put tough restrictions on travel since early last year. US bin first put di restrictions on travellers from China for early 2020, and then extend am to oda kontries. ""Dis na happy day - Big Apple, here I come!"" French entrepreneur Stephane Le Breton tell di associated Press news agency, as e hope to travel go New York City afta e bin stop di trip sake of di restriction. Fully vaccinated travellers from Brazil, China, India, and many European nations go dey able to board flights from November. White House Covid-19 co-ordinator Jeff Zients announce di new rules on Monday, say: ""Dis na based on individuals rather dan a kontri-based approach, so na stronger system."" ""Most importantly, foreign nationals wey dey fly to di US go dey required to dey fully vaccinated,"" e tok.  Under di new rules, foreign travellers go need to demonstrate proof of vaccination before flying,  Obtain a negative Covid-19 test result within three days of travelling,  And provide dia contact information. Dem no go need to quarantine. Officials say some exceptions go dey to di new policy, including for children wey no dey eligible to dey vaccinated.  E no dey immediately clear if di new rules apply only to US-approved vaccines, as oga Zients say dis na wetin di US Centers for Disease Control go decide. One White House source tell BBC say di question of weda pipo wey don take di AstraZeneca vaccine or 12- to 18-year-olds wey don take only one jab go dey allowed to enta under di new rules na level of ""granular detail"" wey dem dey still dey work out, though dis one go affect millions.  Americans wey no dey fully vaccinated go still dey able to enta, but dem go need to dey tested before dia return to di US, and afta dem arrive home. Oga Zients tok say di policy go come into effect for early November, but e no give di exact date.  Di new rules no apply to land borders, meaning say restrictions go continue to apply to cross-border travel with Canada and Mexico.  Di easing of travel rules dey come as surprise to many, afta di US goment tok last week say no be di right time to lift di restrictions.  One British official tell BBC say, di decision just come all of a sudden. Afta di announcement, UK Prime Minister Boris Johnson say e dey ""delighted"".  ""Dis na fantastic boost for business and trade, and great say family and friends on both sides of di pond go fit reunite once again,"" e write for Twitter.  German Vice-Chancellor Olaf Scholz also welcome di change and say na ""great news for German and European investments, our exports and transatlantic relations"".  Travellers dey also celebrate dis new changes. ",https://www.bbc.com/pidgin/tori-58636087,WORLD

Ghana President Nana Akufo-Addo to UN - 'Stop dey use Covid-19 vaccination as immigration control against Africans',"De 76th United Nations General Assembly dey go on for New York, dis week. Global leaders gather in dema numbers to discuss issues which dey affect de world. West African leaders like President Akufo-Addo of Ghana den Muhammadu Buhari of Nigeria dey in attendance. On Wednesday, Prez Akufo-Addo of Ghana address de Assembly on some key issues.  Dis be some of de concerns he raise.  Ghana Prez Nana Akufo-Addo call on world leaders to stop dey use Covid-19 as immigration control against Africans.  Addressing world leaders during de 76th UN General Assembly, he describe de move by some Europeans who fail to recognize vaccinations manufactured in India as ""retrogressive."" ""One unfortunate development be say to enter some countries for Europe with Covidshield, Oxford-AztraZeneca manufactured by Indians no be recognized"" Prez Akufo-Addo explain.  Speaking on Ghana, Prez Akufo-Addo mention say de country dey make progress in de fight against Covid-19 pandemic. He mention plans to vaccinate some 20 million Ghanaians by the end of de year as part of efforts to reduce spread of de pandemic.  Ghana Prez and ECOWAS leader, Prez Akufo-Addo reveal say Guinea coup makers promise to release President Alpha Conde who dem overthrow and detain. Speaking to de world leaders, he reveal say following en last visit to Guinea as ECOWAS leader, de military junta give am indications of plans to release de deposed leader.  Prez Nana Akufo-Addo also talk about how United Nations for support ECOWAS sanctions dem leash out on Guinea after de coup. According to him, make de UN support de moves of ECOWAS which ban Mali and Guinea from regional bloc den help apply pressure on de military junta to hand over power to civilian governance.",https://www.bbc.com/pidgin/tori-58661993,WORLD

"Kwame Nkrumah quotes, biography and what to know about de Ghanaian late politician and memorial day","Ghana dey celebrate Kwame Nkrumah Memorial Day to mark 112th birthday of the Independence fighter. Ghanaians set dis day aside as holiday to remember de sacrifices wey Nkrumah make which result in de country becoming de first independent African country. Dem born Kwame Nkrumah on 21st September, 1909 wey he die on 27th April 1972. He be Ghanaian politician, political theorist, and African revolutionary leader who champion Pan-Africanism as strategy to unite Africa as one. He be de first Prime Minister and President of Ghana, afta e lead de Gold Coast to independence from Britain for 1957. Ogbonge advocate of Pan-Africanism, Nkrumah be founding member of de Organization of African Unity and winner of de Lenin Peace Prize from de Soviet Union for 1962. In February 1966, while Nkrumah travel out of Ghana on official visit to North Vietnam den China, a group of military and police officials stage coup d'état to overthrow am.Joseph Arthur Ankrah of de National Liberation Council den Lt. Gen. Emmanuel Kotoko be two notable persons wey take responsibility for de coup. Kwame Nkrumah graduate from Achimota College for 1930, he start en career as teacher for Roman Catholic junior schools for Elmina and Axim.  Over de years, he develop interest inside politics so he travel go United States to further en education.  He gain admission for Lincoln University, Pennsylvania around 1935. He obtain Bachelors Degree in Theology in 1939, wey he go on to read master's degrees for University of Pennsylvania. He study literature of socialism, where he  himself in de theories of Karl Marx, Vladimir Lenin, nationalism wey Black American leader, Marcus Garvey champion in de 1920s. En career in politics take off when he become de president of African Students' Organization of tUnited States and Canada. He leave United States in May 1945 for England, where he organize de 5th Pan-African Congress in Manchester. Nkrumah return to Ghana in 1947 to take up de position of United Gold Coast Convention (UGCC) in 1947 upon invitation from de party leadership. But he split from de UGCC to form Convention Peoples Party (CPP) on basis of de approach to independence struggle. He champion de approach of 'self govment now' as opposed to de UGCC ' who propose for 'self govment in shortest possible time.' As part of en fight for Independence, Nkrumah lead civil unrest movements which land him inside jail for one year.  But while in jail, Gold Coast hold de first general election on February 8, 1951 where de CPP candidate, Kwame Nkrumah win de elections.  De British Colonial Administration release Nkrumah from prison to become leader of government business of Gold Coast in 1952. Over de years, he continue to push for self govmemt until de British grant Ghana independence on 6th March, 1957. On 1st July, 1960 Dr Kwame Nkrumah declare Ghana as Republic wey he become de country en first President. De 1960 Republic signify de final exit of British Colonialists from Ghana as dem finally hand over all de affairs of governance give de country dema indigenous leaders. As a Republic, Ghana introduce dema own constitution dey take govern de country under Kwame Nkrumah. But Kwame Nkrumah, de main brain behind de fight wey make Ghana secure independence unfortunately no stay power keep. Around February 1966, General Kotoka den en squad overthrow am from power while he dey outside de country. Ghana under Kwame Nkrumah experience de fastest industrial growth in de history of de country.  He create job opportunities for Ghana which turn one of de wealthiest and industrial countries for Africa. Ghana turn major exporter of Cocoa worldwide under, increase gold production, he build de largest man made lake Volta River which dey generate electricity to de whole Ghana to date.  He build chaw roads, most popular among dem be Tema Motorway.  Also, he champion massive industrial drive, he turn de entire city of Tema into industrial hub. Inside Ten Year Development Plan, Nkrumah bring de Second Development Plan in 1959, start plans for development of 600 industrial factories. He also build schools, railways, hospitals, introduce social security system and more.  Nkrumah build de Ghanaian economy on de idea of self reliance, he argue say Africa for fit engage in trade independently else dem go end up in new form of colonialism called - now-colonialism. De most notable quote of Nkrumah dey include  ""I prefer freedom in danger than servitude in tranquility"" Dis be wan message on de need for Africans to be free from colonial rulers.  ""De independence of Ghana is meaningless unless it is linked up with de total liberation of Africa"" Over here, Nkrumah dey champion pan African agenda for African countries to unite under one leader, but dis never happen until he die for Conakry, Guinea following en overthrow. ",https://www.bbc.com/pidgin/tori-58639237,WORLD

"Sudan coup attempt: Guinea coup d'état, Mali junta, why coup dey return for Africa","Military coups don begin happen often for Africa, dis na afta many years of stability for di continent. Most of di coup wey dey happen for Africa don see soldiers use force take over di reign of power. Di one wey for be di latest coup incident na for Sudan wey di attempt fail. Just less dan one month ago na soldiers for Guinea wey kidnap dia President Alpha Condé for coup. In less dan one year Mali don experience two coups wey di Economic Community for West African States (Ecowas) still never fit resolve. Anytime wey soldiers successfully carry out any coup dem dey blame on corruption. Odas dey tok sey na sake of poverty and di need to unite di kontri. ""African kontris don get conditions wey dey common for coups, like poverty and poor economic performance.  ""Wen coup happen for one kontri e dey make di tin happen for oda kontris,"" Jonathan Powell tell BBC. Dis research work wey cover 19 African kontris show 6 out 10 further confirming say corruption na major reason wey coup plotters dey give - e confirm wetin Powell tok. Nigeria na one kontri wey get reputation for military coups. But those coup start to happen afta Independence and na eight don happen wey lead to di emergence of General Sani Abacha for 1993.  But Sudan na di kontri wit di highest number of coups wit 15 incidents - five of dem dey successful.  Di latest one happen for 2019 wit di removal of Omar al-Bashir as head of state. According to one study, na 80 successful coups don happen for sub-Saharan Africa. 108 of coup attempt wey happen between 1956 and 2001 don fail, di report show. Uganda, Côte d'Ivoire, Niger, Sierra Leone, Rwanda, Zimbabwe na some oda African kontris wey don experience coup.",https://www.bbc.com/pidgin/tori-58643493,WORLD

Sudan coup attempt fail - state media,"Goment for Sudan say dem stop one attempted military coup. ""Fail coup attempt hapun, make di pipo confront am,"" state media report on Tuesday. Reports from di capital Khartoum and nearby Omdurman say ogbonge military activity dey hapun, and di main bridge across di River Nile dey closed.  Di plotters bin try to take ova di state media building, AFP news agency report. Reports say di goment dey reported to tok say measures don dey ground to contain di situation.  Video ontop social media show armoured vehicles for city streets, and di AFP news agency report say traffic now be like say e don dey flow smoothly for central Khartoum. According to Reuters news agency, military spokesman Mohamed Al Faki Suleiman say di interrogation of suspects go soon begin. Na two years ago dem comot, President Omar al-Bashir, di kontri long-term ruler, from office. One power-sharing agreement wey goment bin establish involve di military, civilian representatives and protest groups.  BBC Africa correspondent Catherine Byaruhanga say Sudan transitional goment under pressure to deliver economic and political reforms even as demands from conservative and liberal constituencies dey compete..  ",https://www.bbc.com/pidgin/tori-58638150,WORLD

